_id	model.x	model.y	contextWindow	FirstOrderWeighting	BNCweighting	SecondOrderWindow	SecondOrderScore	stress
community.n.20-20.weightsBNC-2-2pospmi.10-10.pospmi	1.7792579298	1.32844446071	L20-R20	weightsBNC-2-2pospmi	BNC	L10-R10	pospmi	23.11
community.n.20-20.weightsBNC-2-2pospmi.10-10.tScore	0.253918832651	0.992881856697	L20-R20	weightsBNC-2-2pospmi	BNC	L10-R10	tScore	23.00
community.n.20-20.weightsBNC-2-2pospmi.2-2.diceM	-3.05350985312	2.12148419623	L20-R20	weightsBNC-2-2pospmi	BNC	L2-R2	diceM	22.53
community.n.20-20.weightsBNC-2-2pospmi.2-2.LLR	-3.4345893376	-0.531276949404	L20-R20	weightsBNC-2-2pospmi	BNC	L2-R2	dir_lik_stat	28.52
community.n.20-20.weightsBNC-2-2pospmi.2-2.pospmi	1.7939297267	0.652116536099	L20-R20	weightsBNC-2-2pospmi	BNC	L2-R2	pospmi	25.04
community.n.20-20.weightsBNC-2-2pospmi.2-2.tScore	-3.48953009087	1.23762948462	L20-R20	weightsBNC-2-2pospmi	BNC	L2-R2	tScore	28.19
community.n.20-20.weightsBNC-2-2pospmi.4-4.diceM	-2.49219046724	4.22049354559	L20-R20	weightsBNC-2-2pospmi	BNC	L4-R4	diceM	18.16
community.n.20-20.weightsBNC-2-2pospmi.4-4.LLR	-3.0562487153	-1.39575417539	L20-R20	weightsBNC-2-2pospmi	BNC	L4-R4	dir_lik_stat	27.59
community.n.20-20.weightsBNC-2-2pospmi.4-4.pospmi	1.16570538641	1.09337840788	L20-R20	weightsBNC-2-2pospmi	BNC	L4-R4	pospmi	24.89
community.n.20-20.weightsBNC-2-2pospmi.4-4.tScore	-0.314609045463	1.41231227168	L20-R20	weightsBNC-2-2pospmi	BNC	L4-R4	tScore	25.17
community.n.20-20.weightsBNC-2-2pospmi.7-7.diceM	-3.28145766639	4.23363030216	L20-R20	weightsBNC-2-2pospmi	BNC	L7-R7	diceM	13.65
community.n.20-20.weightsBNC-2-2pospmi.7-7.LLR	-2.03049648227	1.11102515781	L20-R20	weightsBNC-2-2pospmi	BNC	L7-R7	dir_lik_stat	27.26
community.n.20-20.weightsBNC-2-2pospmi.7-7.pospmi	1.62991222256	1.35576991847	L20-R20	weightsBNC-2-2pospmi	BNC	L7-R7	pospmi	23.95
community.n.20-20.weightsBNC-2-2pospmi.7-7.tScore	0.79552511314	1.06400531453	L20-R20	weightsBNC-2-2pospmi	BNC	L7-R7	tScore	22.13
community.n.20-20.weightsBNC-4-4pospmi.10-10.diceM	-2.37005531425	2.9890842307	L20-R20	weightsBNC-4-4pospmi	BNC	L10-R10	diceM	13.80
community.n.20-20.weightsBNC-4-4pospmi.10-10.LLR	-2.49516482721	-0.7084584144	L20-R20	weightsBNC-4-4pospmi	BNC	L10-R10	dir_lik_stat	26.32
community.n.20-20.weightsBNC-4-4pospmi.10-10.pospmi	1.49348255791	0.233830775382	L20-R20	weightsBNC-4-4pospmi	BNC	L10-R10	pospmi	23.90
community.n.20-20.weightsBNC-4-4pospmi.10-10.tScore	0.520293473554	1.1601693355	L20-R20	weightsBNC-4-4pospmi	BNC	L10-R10	tScore	22.90
community.n.20-20.weightsBNC-4-4pospmi.2-2.diceM	-4.50354681411	-0.0210907363533	L20-R20	weightsBNC-4-4pospmi	BNC	L2-R2	diceM	21.75
community.n.20-20.weightsBNC-4-4pospmi.2-2.LLR	-4.79875856991	0.360817770186	L20-R20	weightsBNC-4-4pospmi	BNC	L2-R2	dir_lik_stat	28.93
community.n.20-20.weightsBNC-4-4pospmi.2-2.pospmi	0.856345104861	0.670191158457	L20-R20	weightsBNC-4-4pospmi	BNC	L2-R2	pospmi	25.55
community.n.20-20.weightsBNC-4-4pospmi.2-2.tScore	-1.44876030098	1.68220636339	L20-R20	weightsBNC-4-4pospmi	BNC	L2-R2	tScore	26.91
community.n.20-20.weightsBNC-4-4pospmi.4-4.diceM	-3.48876727605	2.53090016998	L20-R20	weightsBNC-4-4pospmi	BNC	L4-R4	diceM	9.29
community.n.20-20.weightsBNC-4-4pospmi.4-4.LLR	-2.43761916802	-0.117186617113	L20-R20	weightsBNC-4-4pospmi	BNC	L4-R4	dir_lik_stat	27.82
community.n.20-20.weightsBNC-4-4pospmi.4-4.pospmi	1.77239070563	0.807076207233	L20-R20	weightsBNC-4-4pospmi	BNC	L4-R4	pospmi	25.30
community.n.20-20.weightsBNC-4-4pospmi.4-4.tScore	0.669255659684	0.81920636908	L20-R20	weightsBNC-4-4pospmi	BNC	L4-R4	tScore	23.70
community.n.20-20.weightsBNC-4-4pospmi.7-7.diceM	5.72241940115	-0.193315006485	L20-R20	weightsBNC-4-4pospmi	BNC	L7-R7	diceM	8.79
