_id	model.x	model.y	contextWindow	FirstOrderWeighting	BNCweighting	SecondOrderWindow	SecondOrderScore	stress
campaign.n.10-10.weightsBNC-4-4pospmi.7-7.pospmi	5.63876347773	-0.528055662003	L10-R10	weightsBNC-4-4pospmi	BNC	L7-R7	pospmi	22.63
campaign.n.10-10.weightsBNC-4-4pospmi.7-7.tScore	3.26479918758	2.75407663999	L10-R10	weightsBNC-4-4pospmi	BNC	L7-R7	tScore	24.04
campaign.n.10-10.weightsBNC-7-7pospmi.10-10.diceM	5.60855344916	-2.44132469488	L10-R10	weightsBNC-7-7pospmi	BNC	L10-R10	diceM	18.54
campaign.n.10-10.weightsBNC-7-7pospmi.10-10.LLR	2.22177038903	4.05402970795	L10-R10	weightsBNC-7-7pospmi	BNC	L10-R10	LLR	26.57
campaign.n.10-10.weightsBNC-7-7pospmi.10-10.pospmi	6.26828316152	1.03470038568	L10-R10	weightsBNC-7-7pospmi	BNC	L10-R10	pospmi	22.01
campaign.n.10-10.weightsBNC-7-7pospmi.10-10.tScore	3.42772666353	2.88996249054	L10-R10	weightsBNC-7-7pospmi	BNC	L10-R10	tScore	23.50
campaign.n.10-10.weightsBNC-7-7pospmi.2-2.diceM	2.26033325756	-0.687011651364	L10-R10	weightsBNC-7-7pospmi	BNC	L2-R2	diceM	24.45
campaign.n.10-10.weightsBNC-7-7pospmi.2-2.LLR	-1.60390520691	8.73578137344	L10-R10	weightsBNC-7-7pospmi	BNC	L2-R2	LLR	32.08
campaign.n.10-10.weightsBNC-7-7pospmi.2-2.pospmi	6.72668470071	-0.75613124714	L10-R10	weightsBNC-7-7pospmi	BNC	L2-R2	pospmi	24.47
campaign.n.10-10.weightsBNC-7-7pospmi.2-2.tScore	1.82373704146	4.42410597884	L10-R10	weightsBNC-7-7pospmi	BNC	L2-R2	tScore	30.12
campaign.n.10-10.weightsBNC-7-7pospmi.4-4.diceM	4.51689782247	-2.2584930504	L10-R10	weightsBNC-7-7pospmi	BNC	L4-R4	diceM	20.73
campaign.n.10-10.weightsBNC-7-7pospmi.4-4.LLR	1.09150904969	4.39244097919	L10-R10	weightsBNC-7-7pospmi	BNC	L4-R4	LLR	28.83
campaign.n.10-10.weightsBNC-7-7pospmi.4-4.pospmi	5.64154078299	-0.771929763994	L10-R10	weightsBNC-7-7pospmi	BNC	L4-R4	pospmi	24.05
campaign.n.10-10.weightsBNC-7-7pospmi.4-4.tScore	3.29294977055	3.40324689003	L10-R10	weightsBNC-7-7pospmi	BNC	L4-R4	tScore	25.95
campaign.n.10-10.weightsBNC-7-7pospmi.7-7.diceM	5.99890640253	-2.16720622077	L10-R10	weightsBNC-7-7pospmi	BNC	L7-R7	diceM	19.79
campaign.n.10-10.weightsBNC-7-7pospmi.7-7.LLR	2.2887143998	4.51361061146	L10-R10	weightsBNC-7-7pospmi	BNC	L7-R7	LLR	26.83
campaign.n.10-10.weightsBNC-7-7pospmi.7-7.pospmi	5.4043913742	0.0554292921295	L10-R10	weightsBNC-7-7pospmi	BNC	L7-R7	pospmi	23.30
campaign.n.10-10.weightsBNC-7-7pospmi.7-7.tScore	2.85912051761	2.84562794765	L10-R10	weightsBNC-7-7pospmi	BNC	L7-R7	tScore	23.79
campaign.n.20-20.weightsBNC-2-2pospmi.10-10.diceM	5.46362346713	0.0962658348361	L20-R20	weightsBNC-2-2pospmi	BNC	L10-R10	diceM	20.22
