_id	model.x	model.y	contextWindow	FirstOrderWeighting	BNCweighting	SecondOrderWindow	SecondOrderScore	stress
lay.v.10-10.weightsBNC-7-7pospmi.2-2.pospmi	-1.57258478146	0.365660851073	L10-R10	weightsBNC-7-7pospmi	BNC	L2-R2	pospmi	18.81
lay.v.10-10.weightsBNC-7-7pospmi.2-2.tScore	-4.76743058747	6.20835756675	L10-R10	weightsBNC-7-7pospmi	BNC	L2-R2	tScore	27.60
lay.v.10-10.weightsBNC-7-7pospmi.4-4.diceM	-1.86593609763	0.841349139151	L10-R10	weightsBNC-7-7pospmi	BNC	L4-R4	diceM	17.21
lay.v.10-10.weightsBNC-7-7pospmi.4-4.LLR	3.18393224373	6.31870399651	L10-R10	weightsBNC-7-7pospmi	BNC	L4-R4	LLR	27.82
lay.v.10-10.weightsBNC-7-7pospmi.4-4.pospmi	-1.11432258476	-0.349714606131	L10-R10	weightsBNC-7-7pospmi	BNC	L4-R4	pospmi	16.83
lay.v.10-10.weightsBNC-7-7pospmi.4-4.tScore	1.79606410415	5.07929564017	L10-R10	weightsBNC-7-7pospmi	BNC	L4-R4	tScore	23.24
lay.v.10-10.weightsBNC-7-7pospmi.7-7.diceM	-2.25783809855	-0.56365700001	L10-R10	weightsBNC-7-7pospmi	BNC	L7-R7	diceM	15.14
lay.v.10-10.weightsBNC-7-7pospmi.7-7.LLR	2.49555236091	5.97253306179	L10-R10	weightsBNC-7-7pospmi	BNC	L7-R7	LLR	25.83
lay.v.10-10.weightsBNC-7-7pospmi.7-7.pospmi	-0.64150059662	-1.0227046636	L10-R10	weightsBNC-7-7pospmi	BNC	L7-R7	pospmi	16.96
lay.v.10-10.weightsBNC-7-7pospmi.7-7.tScore	1.14122502837	3.58745620919	L10-R10	weightsBNC-7-7pospmi	BNC	L7-R7	tScore	19.78
lay.v.20-20.weightsBNC-2-2pospmi.10-10.diceM	-3.4954513306	-4.93208441176	L20-R20	weightsBNC-2-2pospmi	BNC	L10-R10	diceM	16.19
lay.v.20-20.weightsBNC-2-2pospmi.10-10.LLR	6.6942016506	3.61956021543	L20-R20	weightsBNC-2-2pospmi	BNC	L10-R10	LLR	25.54
lay.v.20-20.weightsBNC-2-2pospmi.10-10.pospmi	-0.838295603902	-2.51615478958	L20-R20	weightsBNC-2-2pospmi	BNC	L10-R10	pospmi	17.17
lay.v.20-20.weightsBNC-2-2pospmi.10-10.tScore	2.96152377123	1.96140841225	L20-R20	weightsBNC-2-2pospmi	BNC	L10-R10	tScore	19.84
lay.v.20-20.weightsBNC-2-2pospmi.2-2.diceM	-2.98886222274	2.86837027192	L20-R20	weightsBNC-2-2pospmi	BNC	L2-R2	diceM	23.14
lay.v.20-20.weightsBNC-2-2pospmi.2-2.LLR	9.8010490671	7.61285518971	L20-R20	weightsBNC-2-2pospmi	BNC	L2-R2	LLR	30.66
lay.v.20-20.weightsBNC-2-2pospmi.2-2.pospmi	-1.54702146922	-1.21700861536	L20-R20	weightsBNC-2-2pospmi	BNC	L2-R2	pospmi	19.76
