_id	model.x	model.y	contextWindow	FirstOrderWeighting	BNCweighting	SecondOrderWindow	SecondOrderScore	stress
house.n.10-10.weightsBNC-4-4pospmi.7-7.diceM	3.21078349045	1.28768385037	L10-R10	weightsBNC-4-4pospmi	BNC	L7-R7	diceM	19.16
house.n.10-10.weightsBNC-4-4pospmi.7-7.LLR	0.142518406	1.5579679346	L10-R10	weightsBNC-4-4pospmi	BNC	L7-R7	dir_lik_stat	27.89
house.n.10-10.weightsBNC-4-4pospmi.7-7.pospmi	0.8004178291	1.85634621956	L10-R10	weightsBNC-4-4pospmi	BNC	L7-R7	pospmi	23.25
house.n.10-10.weightsBNC-4-4pospmi.7-7.tScore	0.266606882688	1.47442348588	L10-R10	weightsBNC-4-4pospmi	BNC	L7-R7	tScore	26.03
house.n.10-10.weightsBNC-7-7pospmi.10-10.diceM	5.41903668686	2.82477865011	L10-R10	weightsBNC-7-7pospmi	BNC	L10-R10	diceM	12.79
house.n.10-10.weightsBNC-7-7pospmi.10-10.LLR	0.104437248266	1.39173024569	L10-R10	weightsBNC-7-7pospmi	BNC	L10-R10	dir_lik_stat	26.68
house.n.10-10.weightsBNC-7-7pospmi.10-10.pospmi	0.901534814865	1.68262681208	L10-R10	weightsBNC-7-7pospmi	BNC	L10-R10	pospmi	22.65
house.n.10-10.weightsBNC-7-7pospmi.10-10.tScore	0.395874310004	1.50226148444	L10-R10	weightsBNC-7-7pospmi	BNC	L10-R10	tScore	25.59
house.n.10-10.weightsBNC-7-7pospmi.2-2.diceM	2.58221576421	-0.433762806968	L10-R10	weightsBNC-7-7pospmi	BNC	L2-R2	diceM	22.89
house.n.10-10.weightsBNC-7-7pospmi.2-2.LLR	-1.15889533525	-0.129516808626	L10-R10	weightsBNC-7-7pospmi	BNC	L2-R2	dir_lik_stat	33.21
house.n.10-10.weightsBNC-7-7pospmi.2-2.pospmi	1.1696790944	1.55164868735	L10-R10	weightsBNC-7-7pospmi	BNC	L2-R2	pospmi	24.68
house.n.10-10.weightsBNC-7-7pospmi.2-2.tScore	-0.210602529889	2.37322935852	L10-R10	weightsBNC-7-7pospmi	BNC	L2-R2	tScore	30.56
house.n.10-10.weightsBNC-7-7pospmi.4-4.diceM	2.33625500249	0.60259295796	L10-R10	weightsBNC-7-7pospmi	BNC	L4-R4	diceM	20.24
house.n.10-10.weightsBNC-7-7pospmi.4-4.LLR	-0.114782221703	1.23563285418	L10-R10	weightsBNC-7-7pospmi	BNC	L4-R4	dir_lik_stat	30.77
house.n.10-10.weightsBNC-7-7pospmi.4-4.pospmi	0.784024194829	2.25959192387	L10-R10	weightsBNC-7-7pospmi	BNC	L4-R4	pospmi	23.21
house.n.10-10.weightsBNC-7-7pospmi.4-4.tScore	0.267436170135	1.700003663	L10-R10	weightsBNC-7-7pospmi	BNC	L4-R4	tScore	27.66
house.n.10-10.weightsBNC-7-7pospmi.7-7.diceM	5.05282771463	2.38347320853	L10-R10	weightsBNC-7-7pospmi	BNC	L7-R7	diceM	14.56
house.n.10-10.weightsBNC-7-7pospmi.7-7.LLR	0.0691538212968	1.60825263782	L10-R10	weightsBNC-7-7pospmi	BNC	L7-R7	dir_lik_stat	28.05
house.n.10-10.weightsBNC-7-7pospmi.7-7.pospmi	0.746819505536	2.15542394842	L10-R10	weightsBNC-7-7pospmi	BNC	L7-R7	pospmi	23.57
house.n.10-10.weightsBNC-7-7pospmi.7-7.tScore	0.0869129431102	1.49905699351	L10-R10	weightsBNC-7-7pospmi	BNC	L7-R7	tScore	27.33
house.n.20-20.weightsBNC-2-2pospmi.10-10.diceM	3.99599938913	1.204526131	L20-R20	weightsBNC-2-2pospmi	BNC	L10-R10	diceM	19.32
house.n.20-20.weightsBNC-2-2pospmi.10-10.LLR	-0.0520562512936	2.31618226672	L20-R20	weightsBNC-2-2pospmi	BNC	L10-R10	dir_lik_stat	30.42
house.n.20-20.weightsBNC-2-2pospmi.10-10.pospmi	1.37747274292	2.31643535398	L20-R20	weightsBNC-2-2pospmi	BNC	L10-R10	pospmi	24.05
house.n.20-20.weightsBNC-2-2pospmi.10-10.tScore	1.01527548902	1.77276154932	L20-R20	weightsBNC-2-2pospmi	BNC	L10-R10	tScore	26.67
house.n.20-20.weightsBNC-2-2pospmi.2-2.diceM	0.743041866884	-2.45558263054	L20-R20	weightsBNC-2-2pospmi	BNC	L2-R2	diceM	24.53
house.n.20-20.weightsBNC-2-2pospmi.2-2.LLR	-2.57393564747	-1.35508372004	L20-R20	weightsBNC-2-2pospmi	BNC	L2-R2	dir_lik_stat	32.90
house.n.20-20.weightsBNC-2-2pospmi.2-2.pospmi	1.79373361761	2.63065962109	L20-R20	weightsBNC-2-2pospmi	BNC	L2-R2	pospmi	25.98
house.n.20-20.weightsBNC-2-2pospmi.2-2.tScore	-0.53258480274	-0.894165318543	L20-R20	weightsBNC-2-2pospmi	BNC	L2-R2	tScore	31.15
house.n.20-20.weightsBNC-2-2pospmi.4-4.diceM	2.58723093462	-3.34993591599	L20-R20	weightsBNC-2-2pospmi	BNC	L4-R4	diceM	21.83
house.n.20-20.weightsBNC-2-2pospmi.4-4.LLR	-1.11056532167	-1.29144994267	L20-R20	weightsBNC-2-2pospmi	BNC	L4-R4	dir_lik_stat	32.25
house.n.20-20.weightsBNC-2-2pospmi.4-4.pospmi	1.52454484951	2.72851144017	L20-R20	weightsBNC-2-2pospmi	BNC	L4-R4	pospmi	25.41
house.n.20-20.weightsBNC-2-2pospmi.4-4.tScore	0.997968236866	1.82180838658	L20-R20	weightsBNC-2-2pospmi	BNC	L4-R4	tScore	28.19
house.n.20-20.weightsBNC-2-2pospmi.7-7.diceM	3.52787325259	-2.67770701191	L20-R20	weightsBNC-2-2pospmi	BNC	L7-R7	diceM	20.17
house.n.20-20.weightsBNC-2-2pospmi.7-7.LLR	-0.127179599359	0.145873134073	L20-R20	weightsBNC-2-2pospmi	BNC	L7-R7	dir_lik_stat	30.88
house.n.20-20.weightsBNC-2-2pospmi.7-7.pospmi	1.6817126459	2.43192435132	L20-R20	weightsBNC-2-2pospmi	BNC	L7-R7	pospmi	25.10
house.n.20-20.weightsBNC-2-2pospmi.7-7.tScore	1.01392622487	2.09163829138	L20-R20	weightsBNC-2-2pospmi	BNC	L7-R7	tScore	26.67
house.n.20-20.weightsBNC-4-4pospmi.10-10.diceM	6.50969646599	0.135318122578	L20-R20	weightsBNC-4-4pospmi	BNC	L10-R10	diceM	0.01
